ITEM: TIMESTEP
10000000
ITEM: NUMBER OF ATOMS
6086
ITEM: BOX BOUNDS pp pp pp
-29.5011 29.5011
-29.5011 29.5011
-29.5011 29.5011
ITEM: ATOMS id mol type x y z 
425 2 5 -3.46757 -4.57811 -3.831 
4783 33 3 -1.61632 -5.95381 -4.14984 
424 2 2 -1.81169 -4.48242 -3.67568 
4788 33 2 -1.73585 -5.81518 -3.83301 
4787 33 3 -2.09576 -4.22669 -4.07861 
3158 24 2 -13.2863 -2.139 -2.61991 
3938 28 3 -13.6344 -4.10659 -3.79801 
3157 24 2 -12.3053 -2.72395 -2.75908 
3937 28 3 -12.4274 -3.85895 -3.05326 
4093 28 2 -8.90967 -3.53609 -3.36178 
3936 28 2 -10.3425 -2.84952 -3.5178 
4094 28 2 -9.18319 -3.56873 -2.68806 
4083 28 2 -7.47121 -3.36865 -3.44588 
3269 24 2 -6.89798 -2.20722 -3.05231 
3250 24 2 -8.29369 -4.16667 -3.6382 
3931 28 3 -8.28122 -2.62313 -2.33551 
3928 28 3 -7.87179 -3.55635 -2.1503 
3927 28 2 -7.10615 -2.88486 -2.15292 
4100 28 2 -4.41244 -3.28677 -2.4261 
4078 28 3 -5.99175 -2.786 -2.81111 
4077 28 2 -5.15345 -2.97774 -3.9767 
3926 28 2 -5.14435 -2.51583 -3.68578 
4067 28 1 -3.79425 -3.51153 -3.45991 
4068 28 2 -2.81169 -2.41965 -2.7402 
4071 28 2 -2.78993 -3.01049 -3.71552 
4070 28 3 -4.20704 -3.05178 -3.89152 
4069 28 3 -3.00609 -2.7389 -3.88391 
297 2 2 -0.484105 -3.76838 -4.09955 
4779 33 3 -0.116883 -4.09496 -3.20868 
4778 33 3 -0.648938 -3.15971 -3.98568 
5727 42 2 -1.32309 -2.7525 -3.25094 
3190 24 2 -13.6395 -0.817365 -3.42839 
3192 24 2 -14.25 -0.426219 -3.29329 
3164 24 2 -14.3388 -0.0690791 -2.27915 
3193 24 2 -13.2737 -1.4029 -2.94264 
3159 24 2 -12.6586 -1.50298 -3.57336 
3161 24 2 -14.4022 -0.970422 -3.45527 
3064 24 2 -11.4338 -0.0670655 -2.8073 
3275 24 2 -10.9351 -1.27222 -2.60644 
3063 24 2 -11.2095 -0.549895 -3.0101 
3279 24 2 -11.6364 -0.37207 -4.15271 
3274 24 3 -9.48534 -1.25691 -3.75803 
3273 24 2 -9.88504 -1.03016 -3.66075 
3057 24 3 -9.49522 -0.33782 -2.60139 
4082 28 2 -7.26522 -1.90222 -3.9745 
4079 28 2 -6.45638 -1.9084 -3.28427 
3267 24 3 -5.61569 -1.6737 -3.58924 
4074 28 2 -5.0826 -2.0928 -3.379 
4075 28 7 -6.10393 -1.54599 -2.68673 
3268 24 2 -4.33519 -1.45968 -4.1911 
4066 28 1 -4.84496 -2.0521 -2.79973 
5767 43 2 -3.72895 -1.22609 -2.43374 
5769 43 2 -3.4692 -0.993192 -2.55333 
4072 28 3 -3.36565 -1.74835 -2.55261 
4065 28 2 -2.43155 -0.249736 -3.70912 
4073 28 3 -3.80921 -1.38672 -3.23518 
5770 43 2 -3.94059 -0.0235787 -3.86454 
4058 28 2 -2.05209 -0.258212 -3.95588 
5730 42 1 -0.0812546 -1.13336 -2.63774 
5733 42 3 -1.68628 -0.474613 -4.07331 
4774 33 2 -1.57054 -0.865379 -3.46892 
262 2 3 -1.42144 -0.345958 -2.44829 
4064 28 2 -1.87534 -1.39319 -2.20676 
5732 42 2 -0.607597 -1.38934 -4.02305 
1837 11 2 -3.0359 -14.8162 -0.729278 
1860 11 3 -3.7332 -15.657 -1.69036 
1835 11 3 -1.5334 -15.485 -0.6956 
1836 11 3 -1.6164 -15.9981 -0.424625 
1871 11 1 -0.278775 -15.1777 -0.851948 
842 4 3 -7.28632 -13.6806 -1.41258 
841 4 3 -8.21395 -13.2978 -1.39397 
1858 11 2 -5.91084 -13.6824 -1.82955 
1856 11 3 -5.82227 -13.9469 -2.07081 
1857 11 3 -4.96305 -13.5675 -1.23842 
1906 11 3 -2.80177 -13.5962 -1.91451 
1913 11 3 -2.37904 -13.8962 -0.387533 
1907 11 3 -2.21426 -13.191 -1.07237 
1910 11 2 -1.06827 -13.8372 -1.92382 
1909 11 2 -1.20835 -13.1357 -1.96483 
1911 11 2 -1.10212 -14.5806 -0.734294 
1872 11 2 -0.270276 -13.1022 -2.06222 
1912 11 3 -1.74092 -13.5574 -0.912052 
840 4 3 -8.5408 -10.9364 -1.22548 
3235 24 3 -8.96517 -10.7607 -1.04549 
1853 11 3 -6.34637 -12.4132 -0.886977 
845 4 2 -5.11485 -11.2017 -1.57636 
848 4 3 -4.28818 -11.5932 -2.03917 
854 4 3 -5.7659 -10.7333 -1.22094 
4802 33 3 -2.27914 -11.6561 -0.711352 
1842 11 2 -3.38575 -10.8723 -0.391543 
1696 10 3 -0.428871 -10.5773 -0.391485 
1908 11 2 -1.65964 -12.4162 -0.84995 
4803 33 4 -1.76943 -10.9601 -0.696184 
4805 33 2 -1.65561 -10.6666 -2.09745 
3953 28 3 -12.2137 -8.87501 -1.04361 
3952 28 3 -11.4036 -9.55832 -0.473642 
4004 28 2 -8.86 -8.83732 -0.309196 
4002 28 2 -10.3702 -8.53144 -1.53356 
3227 24 2 -8.82756 -10.3659 -1.54645 
3233 24 3 -9.89911 -10.3354 -1.71011 
836 4 2 -8.29803 -9.05295 -0.490633 
3237 24 2 -7.27897 -10.043 -1.53538 
3236 24 5 -6.71836 -10.0543 -1.89419 
3239 24 3 -7.24852 -9.89881 -0.829865 
3225 24 2 -6.34358 -9.41867 -1.66872 
839 4 3 -7.74985 -9.72819 -1.4099 
837 4 3 -7.96388 -8.88674 -1.42672 
3224 24 2 -7.03968 -10.2652 -2.00501 
3238 24 3 -6.4331 -9.69251 -0.448072 
435 2 3 -6.72477 -8.47158 -0.41147 
4008 28 2 -4.67499 -9.15588 -0.86891 
853 4 3 -4.58478 -8.84265 -0.745754 
852 4 3 -5.13041 -9.01689 -1.25445 
3240 24 3 -6.2039 -8.65452 -1.97776 
4007 28 5 -5.85389 -10.5192 -0.344307 
1844 11 3 -3.48642 -10.1668 -0.321857 
1846 11 2 -3.06063 -8.99354 -0.915691 
1845 11 3 -3.84804 -8.43144 -0.962806 
4804 33 3 -2.27257 -10.2818 -1.51724 
4807 33 3 -2.34261 -8.58495 -1.56237 
4620 32 1 -4.20354 -9.15046 -0.383363 
1841 11 3 -2.06485 -8.61748 -0.145724 
4816 33 3 -1.03646 -8.65181 -0.455876 
1698 10 2 -0.610728 -9.62302 -1.17569 
1697 10 2 -1.01885 -9.80741 -0.644294 
3959 28 2 -13.3277 -7.14365 -0.5299 
3946 28 3 -13.5856 -7.42467 -1.75517 
3960 28 2 -12.7705 -7.18288 -0.912184 
3945 28 3 -14.2804 -7.17984 -1.88486 
3955 28 3 -14.0695 -7.3243 -1.36309 
3961 28 3 -12.7609 -7.71528 -0.246438 
3964 28 3 -11.4874 -8.03266 -1.66882 
3954 28 3 -12.4005 -8.41371 -0.927326 
833 4 2 -11.274 -6.63008 -1.44776 
3962 28 2 -12.4852 -7.02322 -0.880377 
3255 24 2 -10.8817 -6.86826 -1.71745 
835 4 3 -9.70609 -7.36405 -1.9097 
4003 28 2 -10.2257 -8.15482 -0.654065 
3211 24 2 -7.8652 -7.68623 -1.69348 
838 4 2 -8.11457 -7.74707 -0.738022 
3223 24 2 -6.89048 -8.04746 -1.92309 
432 2 3 -5.48577 -6.98191 -1.96302 
434 2 2 -6.19524 -7.73772 -0.786806 
4225 29 3 -5.46929 -6.38955 -2.00313 
433 2 3 -5.87732 -6.99522 -0.985293 
4226 29 2 -4.74186 -6.56925 -0.366897 
4818 33 2 -2.49205 -7.93552 -0.623216 
4819 33 2 -2.59503 -7.67856 -0.0806059 
1699 10 3 -0.460422 -7.83677 -1.96812 
4817 33 2 -1.7558 -8.0279 -0.695618 
4808 33 3 -1.79082 -7.34706 -0.524406 
4815 33 2 -1.92731 -7.11463 -1.09669 
3201 24 2 -14.6741 -5.54685 -1.43192 
3155 24 4 -12.4396 -4.64055 -0.585399 
3199 24 1 -12.1706 -4.82101 -1.89719 
3198 24 4 -11.4415 -5.41182 -0.146685 
3209 24 2 -8.46759 -5.86319 -2.05851 
5224 36 3 -10.1238 -6.2225 -0.146667 
4218 29 3 -7.7524 -4.46514 -0.241805 
3217 24 2 -7.9224 -4.56243 -2.06292 
4099 28 3 -5.87211 -4.94582 -0.780204 
4223 29 3 -6.03818 -5.71346 -0.0559617 
4096 28 5 -6.16851 -5.62903 -1.62905 
4227 29 3 -2.92419 -5.09612 -0.593637 
4813 33 2 -1.9113 -6.3203 -1.63205 
4811 33 3 -0.46001 -5.80111 -1.27165 
4814 33 2 -1.91614 -5.78415 -0.681613 
5878 44 2 -1.62059 -4.964 -1.98062 
4810 33 2 -1.63156 -5.87256 -0.277507 
4812 33 2 -0.667695 -4.93815 -1.47056 
3150 24 3 -11.1549 -3.21013 -0.286196 
3149 24 3 -12.2918 -2.81163 -0.278627 
3259 24 3 -8.95262 -2.67981 -0.762869 
3258 24 2 -9.98608 -3.34127 -1.78037 
3935 28 3 -9.68141 -2.88336 -1.46117 
3934 28 3 -10.1139 -2.79171 -0.790619 
3933 28 2 -10.116 -2.4463 -0.709258 
4098 28 2 -7.87972 -3.8736 -1.10041 
3260 24 3 -7.95894 -2.19134 -1.31156 
3930 28 3 -7.39289 -3.05781 -1.86208 
3932 28 2 -7.74549 -2.39373 -1.43703 
4220 29 2 -7.85579 -2.87854 -0.436637 
3929 28 3 -7.05743 -2.9645 -1.83653 
4101 28 2 -3.86488 -2.41488 -1.93615 
5190 36 3 -2.13525 -3.30815 -0.466867 
4228 29 3 -3.76007 -3.67202 -0.624063 
5729 42 2 -1.0727 -2.69552 -1.97304 
2504 17 1 -0.690296 -3.41894 -0.686729 
5188 36 3 -1.88432 -2.47412 -0.783953 
5728 42 3 -0.643048 -2.86056 -2.09079 
5189 36 3 -1.68619 -2.30431 -1.26832 
5191 36 3 -1.95905 -3.9576 -0.280498 
2565 17 2 -0.138433 -3.81106 -0.0634793 
3169 24 3 -15.3507 -0.381928 -0.0789131 
3168 24 3 -15.7462 -0.579655 -0.301948 
3162 24 2 -15.0673 -1.63128 -1.62422 
3163 24 3 -15.0071 -1.32756 -1.03555 
3187 24 2 -13.7439 -1.10288 -1.33765 
3059 24 2 -12.6529 -0.586425 -1.9824 
3060 24 1 -13.1991 -1.33419 -1.00798 
3188 24 2 -14.1589 -1.5516 -0.85489 
3189 24 6 -14.0895 -0.91602 -1.90994 
3062 24 3 -11.0034 -0.921666 -1.81875 
3276 24 3 -10.6965 -1.29173 -1.73036 
3061 24 2 -12.5236 -1.19043 -1.95641 
3278 24 2 -10.962 -0.89297 -1.86238 
1952 12 2 -8.7598 -0.0134881 -0.387225 
3277 24 2 -10.21 -0.998345 -0.248136 
3262 24 3 -8.64965 -0.860264 -1.03916 
3056 24 2 -10.0017 -0.11478 -2.06951 
1996 12 3 -8.45966 -1.11548 -1.45381 
1995 12 2 -9.55073 -0.00368676 -1.06916 
1997 12 2 -6.384 -0.744016 -1.5351 
3261 24 3 -8.25151 -1.88311 -1.10446 
3069 24 2 -7.90711 -0.0288264 -0.85922 
3264 24 2 -7.87044 -0.0527766 -1.80751 
4102 28 2 -4.97975 -1.34549 -1.23255 
2002 12 2 -5.4265 -0.248152 -1.25227 
4105 28 5 -4.44266 -1.49723 -1.04666 
2001 12 2 -4.10322 -0.120718 -0.130849 
4103 28 2 -4.13432 -1.85275 -0.427453 
4104 28 2 -3.42796 -0.832233 -0.585982 
2768 20 2 -2.95609 -1.39246 -0.00710093 
5186 36 3 -2.53328 -1.85064 -0.744367 
5185 36 3 -2.31704 -0.316315 -1.63861 
4760 33 3 -2.11156 -0.554122 -0.256422 
5187 36 3 -1.85482 -1.98285 -0.887398 
4592 32 2 -4.1229 -14.8141 1.97984 
1850 11 2 -8.68675 -12.6787 0.596506 
1851 11 3 -8.19018 -12.8451 1.41888 
4597 32 3 -4.98281 -13.139 1.05166 
4598 32 3 -3.84363 -13.2939 0.684473 
4596 32 3 -3.41901 -13.7637 0.35796 
4595 32 3 -4.12709 -13.0297 1.02198 
1914 11 3 -2.37726 -13.9664 1.01976 
4591 32 2 -3.31857 -12.9088 1.67313 
4594 32 2 -3.84267 -13.444 2.01635 
4600 32 2 -2.14924 -12.7512 1.25567 
1838 11 3 -2.80365 -13.2649 0.585025 
1917 11 5 -1.91557 -13.1759 1.29352 
4599 32 2 -1.89104 -13.3727 0.664855 
4602 32 3 -1.06791 -13.3175 1.08867 
4607 32 3 -0.343938 -13.6038 2.01123 
4603 32 3 -1.35986 -13.611 0.689093 
4601 32 3 -0.785526 -12.7864 1.16996 
4604 32 6 -0.0482028 -13.1102 1.33659 
5218 36 3 -10.595 -10.7448 0.490258 
5217 36 3 -10.822 -11.0472 1.38305 
4005 28 2 -9.11037 -11.0366 0.722158 
1848 11 2 -6.33781 -11.0612 1.54284 
1852 11 3 -7.39467 -11.8914 0.417785 
1849 11 2 -6.50765 -12.0777 1.08774 
448 2 5 -6.29173 -12.1321 1.94821 
446 2 3 -5.30038 -10.6758 1.68906 
4006 28 2 -5.74945 -11.6436 0.561606 
1847 11 2 -4.24082 -10.9738 0.416148 
449 2 3 -5.34135 -12.3455 1.65556 
4612 32 3 -2.50382 -11.0075 1.99302 
4611 32 3 -2.36251 -11.3923 1.28449 
1839 11 3 -2.69807 -11.1497 0.639688 
4619 32 2 -3.59559 -10.8988 1.82019 
4610 32 3 -1.21189 -11.6092 1.64918 
5219 36 3 -9.53366 -10.2846 0.966141 
5221 36 3 -9.34482 -8.71393 1.0106 
436 2 3 -7.12667 -8.74863 1.34015 
5205 36 2 -7.80812 -8.88996 0.312147 
5204 36 2 -7.87986 -9.67741 1.44924 
451 2 5 -7.05629 -9.47318 1.69342 
5202 36 3 -5.75188 -9.43596 1.7823 
5203 36 3 -5.42548 -8.54014 1.33773 
447 2 2 -6.1128 -10.249 0.697526 
4614 32 3 -2.14002 -10.3126 2.04682 
5199 36 3 -3.84422 -8.52794 1.7931 
1840 11 3 -2.48913 -10.0381 0.434115 
4617 32 2 -2.40626 -8.98397 1.39169 
3956 28 3 -14.2093 -6.90119 0.0292556 
3957 28 2 -13.727 -6.41879 1.00647 
4255 29 3 -11.5492 -8.32086 1.9416 
5223 36 2 -10.6281 -7.66744 1.07133 
3958 28 2 -11.8911 -6.87534 1.02253 
4260 29 3 -9.84614 -7.08829 1.4082 
4258 29 2 -9.8716 -8.32395 1.63237 
5222 36 3 -9.3572 -8.20056 1.10572 
5220 36 3 -10.5111 -8.35363 0.97258 
4261 29 5 -7.47229 -7.96015 0.715534 
5206 36 2 -6.47682 -6.86687 1.58715 
4243 29 2 -6.46322 -6.85745 1.9496 
4622 32 2 -5.82253 -8.29967 2.09951 
4623 32 3 -3.65628 -8.227 1.55917 
4625 32 3 -3.37318 -7.18228 2.04585 
4624 32 3 -3.94055 -7.22983 1.97539 
1843 11 3 -2.90389 -8.12346 0.341214 
4820 33 2 -3.73808 -6.50014 1.94499 
5197 36 3 -1.05348 -8.1789 1.18107 
5196 36 3 -0.835118 -6.6075 0.890252 
5198 36 3 -1.90566 -8.11139 1.0282 
4213 29 3 -10.8289 -4.36789 1.98805 
4263 29 2 -8.94853 -5.83547 1.24626 
4216 29 2 -9.88035 -4.35803 1.07243 
4264 29 3 -9.13538 -5.6368 2.02818 
4253 29 3 -8.48396 -5.1316 1.94403 
4184 29 2 -10.3459 -5.90743 1.98196 
5225 36 3 -9.13518 -5.1573 1.02042 
4183 29 2 -9.10124 -6.11511 1.05464 
4262 29 2 -7.57717 -5.93446 1.34528 
5226 36 2 -8.36747 -5.70172 0.512758 
4248 29 3 -7.18452 -4.62863 2.02778 
4278 29 2 -8.14102 -5.15728 0.843265 
4222 29 2 -5.25342 -4.70753 1.33556 
4825 33 2 -4.29411 -6.25204 1.8468 
2786 20 1 -4.38053 -4.22722 0.524016 
4821 33 2 -2.92773 -5.40516 0.597659 
5195 36 3 -1.3129 -5.57145 0.379568 
5194 36 3 -1.07108 -5.25555 0.477429 
1950 11 3 -0.235504 -5.68106 1.07858 
3176 24 3 -15.5263 -3.37983 1.7032 
3175 24 3 -13.964 -2.90114 1.06545 
3197 24 1 -11.1715 -4.19792 1.37336 
5237 36 3 -12.3147 -3.49215 2.02788 
3200 24 1 -11.7231 -3.69612 0.901458 
3196 24 3 -11.0068 -3.425 1.11483 
3154 24 2 -11.0946 -3.98993 0.220469 
3148 24 3 -11.9774 -2.15554 0.239261 
4214 29 2 -9.66093 -2.87485 1.36917 
4215 29 3 -9.64362 -3.32727 0.795079 
5235 36 2 -10.0451 -2.40147 1.36687 
3151 24 3 -10.2945 -4.17574 0.484383 
3153 24 5 -9.51979 -2.91558 0.287749 
4217 29 2 -9.12018 -3.78534 0.37642 
5234 36 3 -9.11847 -2.38083 1.77074 
3152 24 3 -10.3749 -3.32224 0.458144 
4245 29 2 -7.60613 -3.12199 1.97485 
4221 29 3 -6.48114 -3.27068 0.344371 
4244 29 2 -7.12618 -3.6592 1.92621 
4219 29 2 -8.23813 -4.15014 0.0659609 
4229 29 3 -3.82379 -3.35944 0.894014 
4230 29 2 -4.20118 -3.29017 1.24199 
2563 17 3 -0.623324 -3.3924 2.04517 
5193 36 3 -0.52818 -3.77795 0.610556 
5192 36 3 -0.916409 -4.15112 0.110691 
2505 17 2 -0.647184 -3.49583 0.0402575 
3182 24 3 -14.9401 -1.96217 0.887539 
3173 24 3 -13.273 -0.95386 0.700343 
3181 24 3 -14.1105 -1.81204 1.70182 
3186 24 3 -13.2978 -0.249932 0.0317187 
3185 24 3 -13.6947 -1.33965 0.850088 
3183 24 3 -14.1373 -1.76436 0.669372 
3184 24 3 -13.7883 -1.9611 0.448525 
3194 24 5 -11.965 -1.35682 0.284023 
3172 24 3 -10.9643 -0.302571 0.514188 
3143 24 3 -10.9646 -0.481483 1.92356 
3147 24 3 -12.35 -0.251385 0.229242 
3142 24 3 -10.7665 -1.79198 1.59198 
3141 24 6 -11.2036 -1.53685 1.64092 
3139 24 3 -11.0863 -0.523571 1.19111 
3144 24 2 -12.181 -1.19946 1.68084 
3138 24 2 -10.574 -0.260238 1.31191 
3140 24 2 -11.3758 -1.08012 0.890186 
3174 24 3 -10.3006 -1.99554 1.28989 
5233 36 3 -8.64356 -1.76752 1.18964 
3195 24 1 -8.88811 -1.88729 1.15623 
4107 28 3 -5.11479 -0.293162 0.656617 
1998 12 3 -6.10027 -0.736266 0.0936883 
4761 33 3 -2.1494 -0.670674 0.382161 
4842 33 3 -3.76353 -0.502488 1.77679 
4106 28 4 -3.46562 -1.85542 0.87906 
5166 36 2 -3.054 -2.01445 1.59 
4843 33 3 -2.9206 -0.476489 2.03908 
2769 20 1 -0.676006 -0.627897 0.0966574 
4759 33 2 -2.0792 -1.24309 1.98877 
2770 20 2 -0.424237 -1.01842 0.637666 
4846 33 4 -2.00111 -0.0753242 1.60692 
4586 32 3 -4.88533 -12.9149 3.61669 
4593 32 3 -2.78285 -13.837 2.40573 
1916 11 3 -2.93452 -14.3672 2.86076 
1918 11 3 -2.51728 -13.1539 3.19686 
1915 11 3 -2.65162 -13.9198 2.36917 
4589 32 2 -3.92211 -13.0113 3.14332 
1682 10 2 -2.52495 -14.3265 4.1692 
5216 36 3 -10.6271 -10.5943 2.30573 
4585 32 2 -5.3005 -12.467 3.83809 
3775 27 2 -6.09068 -11.6813 3.29641 
3777 27 2 -5.89728 -11.6845 3.5747 
3776 27 3 -5.10168 -11.3103 3.29023 
3782 27 2 -5.25844 -12.4459 4.06986 
452 2 2 -4.56195 -10.6688 2.45282 
4608 32 3 -0.789716 -11.6927 2.77457 
4609 32 3 -1.56402 -11.8699 2.8294 
1919 11 2 -1.48765 -11.9189 4.03689 
4613 32 3 -2.0011 -11.2292 2.62025 
1685 10 3 -0.412975 -12.4456 3.23821 
5215 36 3 -11.3252 -9.87178 2.47375 
4257 29 2 -9.93655 -8.69359 2.9569 
5212 36 3 -8.44996 -8.89709 3.32135 
5214 36 3 -10.2104 -10.0086 2.76804 
5213 36 3 -8.83766 -9.54844 3.05713 
4259 29 2 -10.4029 -8.57811 3.89226 
442 2 3 -6.598 -10.3629 4.15203 
440 2 2 -6.41585 -10.3091 3.33419 
444 2 3 -6.44161 -8.7711 2.62572 
5211 36 3 -8.14999 -8.63703 3.70017 
4239 29 2 -7.13171 -8.70136 3.41533 
439 2 3 -5.74999 -9.89268 2.32272 
438 2 3 -6.08574 -10.2649 2.732 
443 2 3 -6.04743 -8.93707 2.56047 
445 2 3 -5.36111 -9.02098 2.16921 
5201 36 2 -4.65991 -8.52855 2.4585 
5200 36 2 -5.03911 -9.07964 2.79556 
450 2 3 -5.50157 -9.96055 2.20972 
437 2 2 -6.11088 -8.49457 2.3357 
4621 32 2 -4.68999 -9.54004 2.16173 
4615 32 3 -2.8051 -10.3761 2.16089 
4590 32 2 -2.15269 -8.90942 2.65887 
4616 32 3 -2.98593 -9.90994 2.42855 
4618 32 2 -3.26675 -9.02606 2.94931 
1920 11 2 -0.375345 -10.4081 2.42223 
2513 17 3 -0.496065 -8.97235 3.31652 
4256 29 3 -11.0518 -7.92575 2.21567 
4185 29 3 -11.7911 -7.28934 3.34891 
4187 29 2 -11.0723 -8.0705 3.63935 
4189 29 3 -9.37613 -7.23629 3.74741 
4196 29 2 -9.13002 -7.00505 3.98317 
4238 29 3 -6.91418 -6.6394 2.46069 
4237 29 3 -7.14132 -6.4109 2.21619 
5209 36 3 -6.92668 -6.93058 4.12827 
4188 29 2 -8.20034 -7.16168 3.49392 
4242 29 3 -7.22667 -6.84096 2.87782 
4240 29 3 -8.30166 -7.94657 2.61158 
4241 29 5 -5.96573 -6.98213 3.56286 
5207 36 2 -4.91042 -7.79822 2.59093 
4143 29 5 -5.01616 -7.12383 3.75544 
4626 32 3 -3.71532 -7.10957 2.5244 
4627 32 2 -3.33605 -7.58975 3.64214 
2560 17 2 -0.0122326 -6.81526 3.25061 
2523 17 3 -0.781958 -7.67768 4.01025 
2514 17 2 -0.470269 -7.74873 3.12198 
4211 29 3 -12.7301 -4.91375 3.41967 
4209 29 3 -13.5345 -5.474 3.68087 
4210 29 3 -13.1701 -5.17696 3.0578 
4208 29 3 -12.691 -4.41435 3.62171 
4186 29 3 -10.7458 -6.28412 3.31323 
4365 30 2 -10.697 -4.9845 4.16613 
4366 30 2 -10.6169 -4.23648 3.409 
4367 30 3 -9.8819 -4.91005 3.16616 
4265 29 3 -10.4621 -6.31313 2.84293 
4254 29 3 -9.88433 -6.24975 2.23558 
4236 29 3 -7.75814 -6.04417 2.46882 
4277 29 3 -6.54122 -4.95098 2.50371 
4232 29 3 -6.75271 -5.03103 2.74753 
4235 29 2 -7.97751 -5.19239 3.9925 
4233 29 2 -7.63022 -4.25343 3.27086 
5228 36 2 -8.25697 -4.46402 2.25117 
4234 29 2 -7.82185 -4.88171 3.77433 
4252 29 2 -7.65061 -5.32117 2.59899 
4182 29 8 -7.04529 -4.86257 2.19023 
4231 29 3 -6.06372 -4.4748 2.25184 
5227 36 2 -6.27264 -4.80668 2.75527 
4826 33 2 -5.48091 -6.0287 2.47769 
4827 33 2 -4.92385 -6.27001 3.77243 
4831 33 3 -5.01693 -4.4284 3.05044 
4832 33 3 -5.34305 -4.43457 3.7149 
4824 33 3 -3.20478 -5.88705 3.96024 
4830 33 2 -4.01006 -5.59063 3.66544 
4823 33 5 -2.1084 -5.97555 2.66141 
2562 17 2 -0.715331 -5.36811 4.11582 
4822 33 4 -2.06995 -4.77659 2.12447 
4526 31 2 -0.0953798 -5.22 2.83223 
4527 31 3 -1.13506 -6.14946 3.53114 
3178 24 3 -15.0737 -3.50008 3.64374 
3180 24 3 -13.7677 -2.34307 2.1807 
3177 24 3 -14.7417 -3.18254 2.42087 
3179 24 3 -14.6249 -3.2921 2.53328 
4212 29 3 -12.2236 -4.14672 2.71556 
5239 36 2 -11.7813 -3.07023 3.88695 
5236 36 2 -11.693 -3.12943 2.49791 
5240 36 3 -11.0838 -3.57506 3.55852 
5241 36 2 -10.8811 -2.95114 4.04599 
5229 36 2 -8.96048 -3.99848 2.23603 
5238 36 2 -10.2761 -3.21881 3.36042 
4368 30 2 -9.86163 -3.75958 2.49265 
4251 29 2 -7.84045 -3.48602 3.27073 
5230 36 3 -8.27486 -2.30513 2.58758 
4246 29 2 -7.8869 -3.45394 2.17324 
4250 29 2 -6.13424 -3.01953 3.96698 
4249 29 3 -6.18562 -3.95289 3.04873 
2788 20 3 -6.26886 -2.15154 2.3498 
4247 29 2 -6.27997 -3.37512 3.26109 
4181 29 3 -5.01654 -2.32402 2.38959 
4180 29 3 -4.71765 -2.32923 2.77566 
2785 20 2 -2.81456 -2.42894 2.88868 
4584 31 2 -4.1412 -3.22292 2.1356 
2784 20 5 -4.0675 -3.79241 2.50987 
2783 20 3 -2.65869 -3.39433 2.27364 
4583 31 1 -3.41007 -3.59074 3.64345 
2782 20 3 -2.18602 -3.34922 2.43791 
3893 27 3 -2.55796 -3.06231 3.18859 
2779 20 2 -0.752184 -2.28609 4.0465 
4521 31 2 -1.04538 -3.19756 3.96697 
4520 31 2 -0.648426 -3.73233 4.09753 
4519 31 2 -1.87187 -2.65595 3.64539 
2781 20 5 -1.56084 -2.42636 2.26178 
5165 36 2 -1.17027 -3.40456 2.18977 
2878 22 5 -13.3449 -0.802579 4.09048 
5232 36 3 -8.68585 -1.07205 2.34703 
5242 36 2 -10.0481 -0.16423 3.23682 
2876 22 2 -10.4622 -0.707934 4.11437 
4400 30 2 -8.93756 -1.16523 3.67697 
4355 30 2 -9.84877 -0.946121 3.46926 
4136 29 1 -8.04169 -1.15752 2.90953 
4131 29 3 -8.4113 -0.451941 2.88562 
5231 36 2 -7.35686 -1.7767 4.1969 
4839 33 2 -7.18537 -0.931531 4.08261 
4840 33 3 -6.64353 -0.139513 4.08921 
4179 29 2 -7.26023 -1.50837 3.58453 
4178 29 2 -7.05692 -1.22126 3.57455 
1999 12 1 -5.4072 -1.74586 2.92085 
2000 12 7 -4.71024 -1.03212 2.61497 
4844 33 2 -2.69316 -0.792382 2.77161 
2767 20 2 -3.89659 -2.06996 2.81623 
2766 20 2 -3.58186 -0.46615 3.57506 
2787 20 1 -3.3253 -1.73987 3.76967 
5167 36 2 -2.62423 -1.14225 3.73241 
4845 33 2 -2.65159 -0.131893 2.62321 
2771 20 2 -0.827233 -0.585268 2.88517 
4847 33 2 -1.34857 -0.231738 2.21709 
4758 33 3 -0.847764 -0.187476 3.89178 
1681 10 2 -2.90708 -16.015 4.26178 
4588 32 2 -4.70341 -14.5258 4.44902 
4587 32 2 -5.05135 -13.8508 5.28974 
3783 27 2 -4.71521 -12.6902 4.8863 
484 2 2 -1.51688 -13.004 6.25441 
1683 10 3 -0.819624 -13.2659 4.87556 
3787 27 3 -0.27626 -13.5404 4.80818 
1684 10 2 -0.622566 -13.9257 4.6467 
3774 27 5 -4.69709 -11.7596 5.01172 
3781 27 2 -5.08527 -12.4361 4.96957 
3779 27 3 -4.92663 -12.467 5.05491 
3778 27 3 -5.92069 -11.0945 4.95232 
3919 27 2 -4.33248 -10.879 6.13269 
2535 17 1 -2.67498 -11.3198 6.25673 
3784 27 3 -3.07174 -12.4665 5.93887 
3780 27 3 -4.03058 -12.4388 5.07354 
3786 27 3 -0.766912 -12.2334 4.99063 
3785 27 3 -1.07025 -11.8705 5.70426 
4200 29 3 -10.8652 -8.44795 5.95481 
4193 29 3 -9.07333 -8.79578 5.00274 
4194 29 2 -8.9806 -9.39336 5.46306 
4192 29 3 -9.61138 -9.00061 4.98362 
441 2 2 -7.572 -9.60482 4.23818 
